_time,_value
2023-02-22T02:52:06.732646437Z,0.969656308
2023-02-22T02:52:07.745837181Z,0.969824563
2023-02-22T02:52:08.760960661Z,0.969991799
2023-02-22T02:52:10.800557754Z,0.970158021
2023-02-22T02:52:11.820591588Z,0.970323235
2023-02-22T02:52:12.830606807Z,0.970487446
2023-02-22T02:52:13.84607105Z,0.970650659
2023-02-22T02:52:14.860668999Z,0.97081288
2023-02-22T02:52:15.877453772Z,0.970974115
2023-02-22T02:52:16.893000132Z,0.971134368
2023-02-22T02:52:17.905582757Z,0.971293645
2023-02-22T02:52:18.921042016Z,0.97145195
2023-02-22T02:52:19.936327073Z,0.97160929
2023-02-22T02:52:20.951420427Z,0.971765669
2023-02-22T02:52:21.981763764Z,0.972080455
2023-02-22T02:52:22.981870357Z,0.972393337
2023-02-22T02:52:23.996411319Z,0.972544963
2023-02-22T02:52:25.011226384Z,0.972536297
2023-02-22T02:52:26.02607225Z,0.972687022
2023-02-22T02:52:27.041234319Z,0.972836821
2023-02-22T02:52:28.056444889Z,0.972985701
2023-02-22T02:52:29.071212131Z,0.973293027
2023-02-22T02:52:30.091174385Z,0.966267842
2023-02-22T02:52:31.101241176Z,0.966455955
2023-02-22T02:52:32.11626925Z,0.966483583
2023-02-22T02:52:33.146820879Z,0.966670409
2023-02-22T02:52:34.145923589Z,0.966856118
2023-02-22T02:52:35.160848561Z,0.967040716
2023-02-22T02:52:36.175973735Z,0.967224208
2023-02-22T02:52:37.190999252Z,0.967406602
2023-02-22T02:52:38.205759981Z,0.967587903
2023-02-22T02:52:39.222407034Z,0.967768116
2023-02-22T02:52:40.235947448Z,0.967947247
2023-02-22T02:52:41.253534713Z,0.968125303
2023-02-22T02:52:42.26572561Z,0.960413873
2023-02-22T02:52:43.280748643Z,0.960636999
2023-02-22T02:52:44.295479372Z,0.960858814
2023-02-22T02:52:45.31091411Z,0.961079327
2023-02-22T02:52:46.325875981Z,0.961298543
2023-02-22T02:52:47.340382347Z,0.96151647
2023-02-22T02:52:48.355660121Z,0.961733114
2023-02-22T02:52:49.374678333Z,0.961948483
2023-02-22T02:52:50.38543826Z,0.962162582
2023-02-22T02:52:51.401702644Z,0.962375419
2023-02-22T02:52:52.416600614Z,0.962427639
2023-02-22T02:52:53.430671012Z,0.962638925
2023-02-22T02:52:54.445573573Z,0.962848963
2023-02-22T02:52:55.460242932Z,0.963057761
2023-02-22T02:52:56.476862013Z,0.963265324
2023-02-22T02:52:57.490363859Z,0.96347166
2023-02-22T02:52:58.505744826Z,0.963676774
2023-02-22T02:52:59.522102204Z,0.963880673
2023-02-22T02:53:00.535158345Z,0.964083364
2023-02-22T02:53:01.550298165Z,0.964284853
2023-02-22T02:53:02.566547718Z,0.964485146
2023-02-22T02:53:03.587437022Z,0.964843611
2023-02-22T02:53:04.600222437Z,0.965040578
2023-02-22T02:53:05.610317323Z,0.965395736
2023-02-22T02:53:06.626619276Z,0.965589412
2023-02-22T02:53:07.639660294Z,0.965781934
2023-02-22T02:53:08.655002837Z,0.965973308
2023-02-22T02:53:09.669622596Z,0.96616354
2023-02-22T02:53:10.684893629Z,0.966352636
2023-02-22T02:53:11.699453357Z,0.96638124
2023-02-22T02:53:12.714552288Z,0.966569036
2023-02-22T02:53:13.730647528Z,0.966755709
2023-02-22T02:53:14.751886808Z,0.966941265
2023-02-22T02:53:15.762457179Z,0.96712571
2023-02-22T02:53:16.791759154Z,0.967149687
2023-02-22T02:53:17.795948579Z,0.967492243
2023-02-22T02:53:18.805332128Z,0.967673385
2023-02-22T02:53:19.819987141Z,0.96785344
2023-02-22T02:53:20.840168722Z,0.968032412
2023-02-22T02:53:21.849327767Z,0.968210309
2023-02-22T02:53:22.867134419Z,0.968546497
2023-02-22T02:53:23.879695306Z,0.968721305
2023-02-22T02:53:24.894322719Z,0.96889506
2023-02-22T02:53:25.910836215Z,0.968908404
2023-02-22T02:53:26.924968952Z,0.969081022
2023-02-22T02:53:27.967966727Z,0.969252597
2023-02-22T02:53:28.95438754Z,0.969582498
2023-02-22T02:53:29.969484989Z,0.96959169
2023-02-22T02:53:30.98398463Z,0.969760177
2023-02-22T02:53:31.999088578Z,0.969927645
2023-02-22T02:53:33.014270728Z,0.970094098
2023-02-22T02:53:34.028842719Z,0.970259542
2023-02-22T02:53:35.044339101Z,0.970423982
2023-02-22T02:53:36.059359876Z,0.970587424
2023-02-22T02:53:37.074578454Z,0.970749873
2023-02-22T02:53:38.089051324Z,0.970911334
2023-02-22T02:53:39.110749176Z,0.971071813
2023-02-22T02:53:40.118863573Z,0.971231315
2023-02-22T02:53:41.135178763Z,0.971389845
2023-02-22T02:53:42.149198861Z,0.971547408
2023-02-22T02:53:43.16419177Z,0.97170401
2023-02-22T02:53:44.179217579Z,0.971859656
2023-02-22T02:53:45.193999086Z,0.972173713
2023-02-22T02:53:46.208852494Z,0.972326508
2023-02-22T02:53:47.225199518Z,0.972478367
2023-02-22T02:53:48.23864261Z,0.964820562
2023-02-22T02:53:49.253672935Z,0.96485793
2023-02-22T02:53:50.271469652Z,0.965054445
2023-02-22T02:53:51.283636302Z,0.965090429
2023-02-22T02:53:52.29894399Z,0.965285567
2023-02-22T02:53:53.313405267Z,0.965479543
2023-02-22T02:53:54.328586953Z,0.965672365
2023-02-22T02:53:55.348734297Z,0.9660234
2023-02-22T02:53:56.358292617Z,0.966212977
2023-02-22T02:53:57.373284799Z,0.966242061
2023-02-22T02:53:58.388599272Z,0.966430334
2023-02-22T02:53:59.403294939Z,0.966617483
2023-02-22T02:54:00.419629224Z,0.966803513
2023-02-22T02:54:01.434123788Z,0.967147793
2023-02-22T02:54:02.449085558Z,0.96733065
2023-02-22T02:54:03.464315031Z,0.967671774
2023-02-22T02:54:04.479675505Z,0.967851492
2023-02-22T02:54:05.494345264Z,0.968030131
2023-02-22T02:54:06.509035761Z,0.968207697
2023-02-22T02:54:07.524423765Z,0.968384195
2023-02-22T02:54:08.539146562Z,0.968559631
2023-02-22T02:54:09.558329306Z,0.968734011
2023-02-22T02:54:10.569596666Z,0.96890734
2023-02-22T02:54:11.584185762Z,0.969079625
2023-02-22T02:54:12.599336763Z,0.96925087
2023-02-22T02:54:13.618992063Z,0.969421081
2023-02-22T02:54:14.628875898Z,0.969590264
2023-02-22T02:54:15.64390339Z,0.969758424
2023-02-22T02:54:16.658902683Z,0.969925567
2023-02-22T02:54:17.675072588Z,0.970091698
2023-02-22T02:54:18.688714265Z,0.970256822
2023-02-22T02:54:19.70399976Z,0.970420946
2023-02-22T02:54:20.719182355Z,0.963412787
2023-02-22T02:54:21.733758324Z,0.963617837
2023-02-22T02:54:22.74871719Z,0.963821674
2023-02-22T02:54:23.763931259Z,0.964024304
2023-02-22T02:54:24.78113615Z,0.964385096
2023-02-22T02:54:25.794257396Z,0.964743739
2023-02-22T02:54:26.808530455Z,0.964940884
2023-02-22T02:54:27.824267329Z,0.965136857
2023-02-22T02:54:28.838981693Z,0.965331665
2023-02-22T02:54:29.854085186Z,0.965525314
2023-02-22T02:54:30.868370099Z,0.96571781
2023-02-22T02:54:31.88336412Z,0.966068521
2023-02-22T02:54:32.898491143Z,0.966257776
2023-02-22T02:54:33.913349762Z,0.966286539
2023-02-22T02:54:34.927924079Z,0.966474494
2023-02-22T02:54:35.943723509Z,0.966820689
2023-02-22T02:54:36.957860521Z,0.967005451
2023-02-22T02:54:37.97399291Z,0.967189107
2023-02-22T02:54:38.987994093Z,0.967212301
2023-02-22T02:54:40.005065012Z,0.967394717
2023-02-22T02:54:41.022304432Z,0.967735402
2023-02-22T02:54:42.032992079Z,0.967755321
2023-02-22T02:54:43.056365969Z,0.96793448
2023-02-22T02:54:44.067674822Z,0.968271925
2023-02-22T02:54:45.082532516Z,0.968447984
2023-02-22T02:54:46.093199896Z,0.968622983
2023-02-22T02:54:47.108461434Z,0.968956291
2023-02-22T02:54:48.13234237Z,0.968968873
2023-02-22T02:54:49.137969698Z,0.969140733
2023-02-22T02:54:50.153331338Z,0.969311556
2023-02-22T02:54:51.168192571Z,0.969481348
2023-02-22T02:54:52.182858402Z,0.969650114
2023-02-22T02:54:53.197832137Z,0.969817859
2023-02-22T02:54:54.212616782Z,0.96998459
2023-02-22T02:54:55.227772132Z,0.970150311
2023-02-22T02:54:56.244759103Z,0.970155666
2023-02-22T02:54:57.258968642Z,0.962431922
2023-02-22T02:54:58.276471218Z,0.9626428
2023-02-22T02:54:59.301711083Z,0.962852433
2023-02-22T02:55:00.302796172Z,0.963220191
2023-02-22T02:55:01.317586712Z,0.963426401
2023-02-22T02:55:02.332913874Z,0.963790754
2023-02-22T02:55:03.348913443Z,0.963993579
2023-02-22T02:55:04.364063903Z,0.964195201
2023-02-22T02:55:05.377371542Z,0.964395629
2023-02-22T02:55:06.392259999Z,0.964594867
2023-02-22T02:55:07.407850963Z,0.964792922
2023-02-22T02:55:08.422104213Z,0.964989802
2023-02-22T02:55:09.43720169Z,0.965026149
2023-02-22T02:55:10.453077356Z,0.965062285
2023-02-22T02:55:11.467026598Z,0.965257575
2023-02-22T02:55:12.482342958Z,0.965451702
2023-02-22T02:55:13.497284212Z,0.965644674
2023-02-22T02:55:14.512049865Z,0.965995859
2023-02-22T02:55:15.527085621Z,0.966344946
2023-02-22T02:55:16.542043676Z,0.966532586
2023-02-22T02:55:17.557225869Z,0.966719104
2023-02-22T02:55:18.572136527Z,0.966904508
2023-02-22T02:55:19.58743919Z,0.967088802
2023-02-22T02:55:20.601833943Z,0.967271992
2023-02-22T02:55:21.617103505Z,0.967454085
2023-02-22T02:55:22.63699102Z,0.967794449
2023-02-22T02:55:23.64855194Z,0.967973411
2023-02-22T02:55:24.663199396Z,0.968151298
2023-02-22T02:55:25.677096678Z,0.968487478
2023-02-22T02:55:26.694362394Z,0.960773864
2023-02-22T02:55:27.707024059Z,0.960835454
2023-02-22T02:55:28.721814948Z,0.961056062
2023-02-22T02:55:29.750813396Z,0.961275373
2023-02-22T02:55:30.751667928Z,0.961493395
2023-02-22T02:55:31.771001768Z,0.961869495
2023-02-22T02:55:32.785403452Z,0.962084004
2023-02-22T02:55:33.799049206Z,0.962297248
2023-02-22T02:55:34.811647827Z,0.962509235
2023-02-22T02:55:35.82696878Z,0.962719971
2023-02-22T02:55:36.841354721Z,0.962929462
2023-02-22T02:55:37.860641219Z,0.963137715
2023-02-22T02:55:38.880570024Z,0.963344738
2023-02-22T02:55:39.886463669Z,0.963550535
2023-02-22T02:55:40.901151414Z,0.963755114
2023-02-22T02:55:41.916423694Z,0.963799119
2023-02-22T02:55:42.93123272Z,0.964002234
2023-02-22T02:55:43.949124783Z,0.964204146
2023-02-22T02:55:44.961495682Z,0.964404859
2023-02-22T02:55:45.977429921Z,0.964604381
2023-02-22T02:55:46.993382262Z,0.964802718
2023-02-22T02:55:48.009483604Z,0.964999876
2023-02-22T02:55:49.023483221Z,0.9650365
2023-02-22T02:55:50.037506165Z,0.965232273
2023-02-22T02:55:51.052073108Z,0.96542688
2023-02-22T02:55:52.067002156Z,0.965620329
2023-02-22T02:55:53.082190008Z,0.965812624
2023-02-22T02:55:54.096849453Z,0.966003773
2023-02-22T02:55:55.125742469Z,0.966193781
2023-02-22T02:55:56.126997152Z,0.966542017
2023-02-22T02:55:57.146296953Z,0.966728808
2023-02-22T02:55:58.155477538Z,0.966914482
2023-02-22T02:55:59.171266911Z,0.967099044
2023-02-22T02:56:00.185994971Z,0.967282501
2023-02-22T02:56:01.200800633Z,0.967464858
2023-02-22T02:56:02.215656795Z,0.967646121
2023-02-22T02:56:03.230736259Z,0.967826295
2023-02-22T02:56:04.265704654Z,0.968005388
2023-02-22T02:56:05.260641386Z,0.968183404
2023-02-22T02:56:06.27547116Z,0.968360349
2023-02-22T02:56:07.290556394Z,0.968376867
2023-02-22T02:56:08.308036555Z,0.968552642
2023-02-22T02:56:09.321136168Z,0.968727357
2023-02-22T02:56:10.335403093Z,0.96890102
2023-02-22T02:56:11.35072093Z,0.969073635
2023-02-22T02:56:12.365090157Z,0.961356793
2023-02-22T02:56:13.380342084Z,0.961574534
2023-02-22T02:56:14.394568497Z,0.961950355
2023-02-22T02:56:15.410554829Z,0.962164586
2023-02-22T02:56:16.425782953Z,0.962377553
2023-02-22T02:56:17.439175957Z,0.962589263
2023-02-22T02:56:18.455555193Z,0.962959085
2023-02-22T02:56:19.469909308Z,0.963167348
2023-02-22T02:56:20.484697827Z,0.963374379
2023-02-22T02:56:21.509478623Z,0.963580185
2023-02-22T02:56:22.514146313Z,0.963784772
2023-02-22T02:56:23.529347321Z,0.963988146
2023-02-22T02:56:24.544744531Z,0.964190315
2023-02-22T02:56:25.559397634Z,0.964391284
2023-02-22T02:56:26.586817179Z,0.96459106
2023-02-22T02:56:27.589014441Z,0.964789649
2023-02-22T02:56:28.603950646Z,0.964987057
2023-02-22T02:56:29.62945653Z,0.965183291
2023-02-22T02:56:30.635793274Z,0.965537718
2023-02-22T02:56:31.655164367Z,0.957842254
2023-02-22T02:56:32.667386579Z,0.95824062
2023-02-22T02:56:33.682088218Z,0.958477274
2023-02-22T02:56:34.71265654Z,0.958871907
2023-02-22T02:56:35.711205795Z,0.959104849
2023-02-22T02:56:36.732279408Z,0.959177065
2023-02-22T02:56:37.739378603Z,0.95940824
2023-02-22T02:56:38.753497073Z,0.95963806
2023-02-22T02:56:39.775730934Z,0.959866533
2023-02-22T02:56:40.788658891Z,0.960093666
2023-02-22T02:56:41.800293232Z,0.960319466
2023-02-22T02:56:42.816958631Z,0.960384577
2023-02-22T02:56:43.83014099Z,0.960449323
2023-02-22T02:56:44.847984401Z,0.960673067
2023-02-22T02:56:45.861903574Z,0.960895496
2023-02-22T02:56:46.887576285Z,0.961116616
2023-02-22T02:56:47.892791265Z,0.961495796
2023-02-22T02:56:48.916575955Z,0.961713366
2023-02-22T02:56:49.918303895Z,0.962089015
2023-02-22T02:56:50.933223185Z,0.962303073
2023-02-22T02:56:51.953611336Z,0.962675228
2023-02-22T02:56:53.231989409Z,0.96288581
2023-02-22T02:56:53.996780981Z,0.955995573
2023-02-22T02:56:54.995878647Z,0.956086793
2023-02-22T02:56:56.013224816Z,0.956336869
2023-02-22T02:56:57.033743721Z,0.956426126
2023-02-22T02:56:58.048637163Z,0.956833613
2023-02-22T02:56:59.054692206Z,0.9572387
2023-02-22T02:57:00.067207921Z,0.957482039
2023-02-22T02:57:01.083265976Z,0.957723956
2023-02-22T02:57:02.097104098Z,0.958123823
2023-02-22T02:57:03.112110431Z,0.958521329
2023-02-22T02:57:04.126399557Z,0.958757127
2023-02-22T02:57:05.150252579Z,0.958832182
2023-02-22T02:57:06.159868558Z,0.959225541
2023-02-22T02:57:07.173582478Z,0.959457213
2023-02-22T02:57:08.192057546Z,0.959528163
2023-02-22T02:57:09.202860886Z,0.959758077
2023-02-22T02:57:11.07281667Z,0.960146003
2023-02-22T02:57:11.235889217Z,0.960531632
2023-02-22T02:57:12.245582454Z,0.960755615
2023-02-22T02:57:13.26664212Z,0.96097828
2023-02-22T02:57:14.279546393Z,0.96104027
2023-02-22T02:57:15.290662946Z,0.961261272
2023-02-22T02:57:16.309898091Z,0.96148097
2023-02-22T02:57:17.332698777Z,0.961699373
2023-02-22T02:57:18.338754581Z,0.961757124
2023-02-22T02:57:19.352637376Z,0.961814546
2023-02-22T02:57:20.368720996Z,0.962031004
2023-02-22T02:57:21.385361122Z,0.96208682
2023-02-22T02:57:22.401026937Z,0.962142317
2023-02-22T02:57:23.516087978Z,0.962516222
2023-02-22T02:57:24.43181426Z,0.962728542
2023-02-22T02:57:25.457223586Z,0.962780243
2023-02-22T02:57:26.459766705Z,0.962991009
2023-02-22T02:57:27.484536077Z,0.963200525
2023-02-22T02:57:28.490716238Z,0.963249438
2023-02-22T02:57:29.500947444Z,0.963298068
2023-02-22T02:57:30.515961505Z,0.963665142
2023-02-22T02:57:31.530760864Z,0.964030029
2023-02-22T02:57:32.545918427Z,0.964392741
2023-02-22T02:57:33.562779001Z,0.96475329
2023-02-22T02:57:34.576182365Z,0.964792964
2023-02-22T02:57:35.591087646Z,0.964832404
2023-02-22T02:57:36.606075628Z,0.964871612
2023-02-22T02:57:37.621280812Z,0.964910589
2023-02-22T02:57:38.635568186Z,0.964949337
2023-02-22T02:57:39.652458289Z,0.965306581
2023-02-22T02:57:40.665895754Z,0.965502329
2023-02-22T02:57:41.680760763Z,0.965537545
2023-02-22T02:57:42.698884777Z,0.965731913
2023-02-22T02:57:43.710822744Z,0.965765758
2023-02-22T02:57:44.725836335Z,0.965640038
2023-02-22T02:57:45.745833763Z,0.95794538
2023-02-22T02:57:46.76965452Z,0.958185183
2023-02-22T02:57:47.770824305Z,0.958582944
2023-02-22T02:57:48.78567367Z,0.958818993
2023-02-22T02:57:49.800228774Z,0.958894296
2023-02-22T02:57:50.815611648Z,0.958969176
2023-02-22T02:57:51.830650118Z,0.959043635
2023-02-22T02:57:52.845405385Z,0.959277037
2023-02-22T02:57:53.860460056Z,0.959349707
2023-02-22T02:57:54.87501912Z,0.959740692
2023-02-22T02:57:55.895367951Z,0.959970001
2023-02-22T02:57:56.905233562Z,0.96019796
2023-02-22T02:57:57.920001062Z,0.960265217
2023-02-22T02:57:58.937899904Z,0.960332092
2023-02-22T02:57:59.950129483Z,0.960557951
2023-02-22T02:58:00.965482996Z,0.960782479
2023-02-22T02:58:01.981272414Z,0.961005684
2023-02-22T02:58:03.000025966Z,0.961227573
2023-02-22T02:58:04.01009552Z,0.961448151
2023-02-22T02:58:05.024860127Z,0.961667428
2023-02-22T02:58:06.040252309Z,0.961885408
2023-02-22T02:58:07.055377539Z,0.962261462
2023-02-22T02:58:08.070016664Z,0.96263528
2023-02-22T02:58:09.084896292Z,0.962847512
2023-02-22T02:58:10.099841321Z,0.955249752
2023-02-22T02:58:11.114940351Z,0.955506202
2023-02-22T02:58:12.129682377Z,0.955761158
2023-02-22T02:58:13.144381303Z,0.956014629
2023-02-22T02:58:14.181081144Z,0.956266621
2023-02-22T02:58:15.175067772Z,0.956517143
2023-02-22T02:58:16.189444829Z,0.956766202
2023-02-22T02:58:17.204640994Z,0.957173168
2023-02-22T02:58:18.219721358Z,0.957418372
2023-02-22T02:58:19.234652621Z,0.957662141
2023-02-22T02:58:20.249309981Z,0.957904483
2023-02-22T02:58:21.264604047Z,0.958145405
2023-02-22T02:58:22.285208565Z,0.958544277
2023-02-22T02:58:23.294293152Z,0.958781429
2023-02-22T02:58:24.309138202Z,0.959017189
2023-02-22T02:58:25.335130378Z,0.959251564
2023-02-22T02:58:26.340147719Z,0.959484562
2023-02-22T02:58:27.355249372Z,0.959716189
2023-02-22T02:58:28.370205925Z,0.952058039
2023-02-22T02:58:29.680825675Z,0.952334152
2023-02-22T02:58:30.40021668Z,0.952608665
2023-02-22T02:58:31.415236875Z,0.952881587
2023-02-22T02:58:32.429923666Z,0.953152925
2023-02-22T02:58:33.447416288Z,0.953263327
2023-02-22T02:58:34.459967155Z,0.953532478
2023-02-22T02:58:35.474891348Z,0.953959427
2023-02-22T02:58:36.49140406Z,0.954383867
2023-02-22T02:58:37.509018283Z,0.95464645
2023-02-22T02:58:38.523877727Z,0.954907504
2023-02-22T02:58:39.537051433Z,0.955167037
2023-02-22T02:58:40.549929836Z,0.955425057
2023-02-22T02:58:41.564851261Z,0.955681572
2023-02-22T02:58:43.604596416Z,0.95593659
2023-02-22T02:58:44.621493461Z,0.956190119
2023-02-22T02:58:45.637318822Z,0.956442167
2023-02-22T02:58:46.649928377Z,0.956533379
2023-02-22T02:58:47.667089483Z,0.956783441
2023-02-22T02:58:48.680095742Z,0.95703204
2023-02-22T02:58:49.695047123Z,0.957279183
2023-02-22T02:58:50.71411815Z,0.957524878
2023-02-22T02:58:51.72991674Z,0.957769133
2023-02-22T02:58:52.742220692Z,0.958011956
2023-02-22T02:58:53.755948176Z,0.958253354
2023-02-22T02:58:54.782937284Z,0.958493334
2023-02-22T02:58:55.78818965Z,0.958731903
2023-02-22T02:58:56.800348793Z,0.959128433
2023-02-22T02:58:57.815251366Z,0.959522613
2023-02-22T02:58:58.830277941Z,0.959755095
2023-02-22T02:58:59.84569452Z,0.959986206
2023-02-22T02:59:00.863232822Z,0.960375316
2023-02-22T02:59:01.880574967Z,0.960602755
2023-02-22T02:59:02.889879889Z,0.960988212
2023-02-22T02:59:03.905817883Z,0.961371378
2023-02-22T02:59:04.922382584Z,0.961752267
2023-02-22T02:59:05.935266044Z,0.961971527
2023-02-22T02:59:06.949858123Z,0.962348849
2023-02-22T02:59:07.96510491Z,0.962564561
2023-02-22T02:59:08.980528698Z,0.962778993
2023-02-22T02:59:09.998886487Z,0.962992149
2023-02-22T02:59:11.009854099Z,0.963204037
2023-02-22T02:59:12.035433972Z,0.963414664
2023-02-22T02:59:13.042242037Z,0.963624037
2023-02-22T02:59:14.055433374Z,0.963832161
2023-02-22T02:59:15.069727822Z,0.964039044
2023-02-22T02:59:16.089768134Z,0.964244692
2023-02-22T02:59:17.099728734Z,0.964449112
2023-02-22T02:59:18.114847194Z,0.964652311
2023-02-22T02:59:19.129997257Z,0.964854294
2023-02-22T02:59:20.145130619Z,0.965055069
2023-02-22T02:59:21.159559974Z,0.965254641
2023-02-22T02:59:22.175114041Z,0.965453017
2023-02-22T02:59:23.189692697Z,0.965650204
2023-02-22T02:59:24.205397966Z,0.957957793
2023-02-22T02:59:25.227139202Z,0.958199825
2023-02-22T02:59:26.235255627Z,0.958281073
2023-02-22T02:59:27.250568894Z,0.958680584
2023-02-22T02:59:28.265276854Z,0.958918367
2023-02-22T02:59:29.280484219Z,0.959314113
2023-02-22T02:59:30.295873887Z,0.959707514
2023-02-22T02:59:31.310743349Z,0.960098581
2023-02-22T02:59:32.324930003Z,0.960327966
2023-02-22T02:59:33.33933876Z,0.960555996
2023-02-22T02:59:34.35449469Z,0.960782678
2023-02-22T02:59:35.383654303Z,0.961167381
2023-02-22T02:59:36.382925083Z,0.961549797
2023-02-22T02:59:37.398239442Z,0.961929938
2023-02-22T02:59:38.417236442Z,0.961989092
2023-02-22T02:59:39.428176552Z,0.962207265
2023-02-22T02:59:40.443056906Z,0.962424142
2023-02-22T02:59:41.458007061Z,0.96263973
2023-02-22T02:59:42.474236229Z,0.963013399
2023-02-22T02:59:43.489290585Z,0.963225477
2023-02-22T02:59:44.50342333Z,0.963595654
2023-02-22T02:59:45.518453385Z,0.963804258
2023-02-22T02:59:46.532446229Z,0.963852256
2023-02-22T02:59:47.559938123Z,0.964218694
2023-02-22T02:59:48.562187036Z,0.964423579
2023-02-22T02:59:49.576806587Z,0.964627239
2023-02-22T02:59:50.592138952Z,0.964829681
2023-02-22T02:59:51.616139206Z,0.965030911
2023-02-22T02:59:52.621582555Z,0.965390298
2023-02-22T02:59:53.63657551Z,0.965428807
2023-02-22T02:59:54.653764889Z,0.965467083
2023-02-22T02:59:55.682534795Z,0.965664488
2023-02-22T02:59:56.68213278Z,0.96602007
2023-02-22T02:59:57.705491929Z,0.966214157
2023-02-22T02:59:58.721925254Z,0.966407077
2023-02-22T02:59:59.726447447Z,0.966598836
2023-02-22T03:00:00.741458756Z,0.966789439
2023-02-22T03:00:01.757337575Z,0.967138256
2023-02-22T03:00:02.770992969Z,0.967325615
2023-02-22T03:00:03.787379993Z,0.967671203
2023-02-22T03:00:04.80131889Z,0.967855351
2023-02-22T03:00:05.816085504Z,0.96014997
2023-02-22T03:00:06.834218199Z,0.960379099
2023-02-22T03:00:07.846267027Z,0.960606875
2023-02-22T03:00:08.894987361Z,0.960833304
2023-02-22T03:00:09.879424883Z,0.961217756
2023-02-22T03:00:10.891655812Z,0.96144056
2023-02-22T03:00:11.907065577Z,0.961821406
2023-02-22T03:00:12.922174839Z,0.962040623
2023-02-22T03:00:13.937414624Z,0.962099176
2023-02-22T03:00:14.952193768Z,0.96215739
2023-02-22T03:00:15.966971012Z,0.962374626
2023-02-22T03:00:16.981928259Z,0.962590571
2023-02-22T03:00:17.998067818Z,0.962805233
2023-02-22T03:00:19.012108654Z,0.963018617
2023-02-22T03:00:20.029102923Z,0.955350285
2023-02-22T03:00:21.046577898Z,0.955767654
2023-02-22T03:00:22.061057711Z,0.956182562
2023-02-22T03:00:23.073380851Z,0.956276298
2023-02-22T03:00:24.086551401Z,0.956369506
2023-02-22T03:00:25.101651973Z,0.95662155
2023-02-22T03:00:26.116955147Z,0.95703148
2023-02-22T03:00:27.131387911Z,0.957279625
2023-02-22T03:00:28.146782185Z,0.957526315
2023-02-22T03:00:29.161642754Z,0.957612195
2023-02-22T03:00:30.176801078Z,0.958016311
2023-02-22T03:00:31.191842745Z,0.958258674
2023-02-22T03:00:32.206263106Z,0.958658974
2023-02-22T03:00:33.226016125Z,0.95889754
2023-02-22T03:00:34.236417641Z,0.959134701
2023-02-22T03:00:35.251189905Z,0.959370464
2023-02-22T03:00:36.266792979Z,0.959764199
2023-02-22T03:00:37.287301706Z,0.960155597
2023-02-22T03:00:38.301225586Z,0.96054467
2023-02-22T03:00:39.311918147Z,0.960612708
2023-02-22T03:00:40.336332261Z,0.960839715
2023-02-22T03:00:41.341278659Z,0.961065378
2023-02-22T03:00:42.357773685Z,0.961449066
2023-02-22T03:00:43.371024574Z,0.96183047
2023-02-22T03:00:44.393263164Z,0.962209603
2023-02-22T03:00:45.400825491Z,0.962427114
2023-02-22T03:00:46.415979051Z,0.962643332
2023-02-22T03:00:47.431108183Z,0.962858263
2023-02-22T03:00:48.446437116Z,0.963231276
2023-02-22T03:00:49.461377745Z,0.9634427
2023-02-22T03:00:50.475775168Z,0.963652862
2023-02-22T03:00:51.491060201Z,0.96386177
2023-02-22T03:00:52.505849428Z,0.956260696
2023-02-22T03:00:53.520792457Z,0.956513842
2023-02-22T03:00:54.564901329Z,0.956765505
2023-02-22T03:00:55.551088399Z,0.957175054
2023-02-22T03:00:56.569765787Z,0.957263457
2023-02-22T03:00:57.583593712Z,0.957510721
2023-02-22T03:00:58.595490012Z,0.957915895
2023-02-22T03:00:59.61108656Z,0.95831867
2023-02-22T03:01:00.625832998Z,0.958559697
2023-02-22T03:01:01.640684736Z,0.958799305
2023-02-22T03:01:02.655403591Z,0.958878139
2023-02-22T03:01:03.671016444Z,0.958956522
2023-02-22T03:01:04.685932164Z,0.959353181
2023-02-22T03:01:05.700611382Z,0.959747485
2023-02-22T03:01:06.715401802Z,0.959980087
2023-02-22T03:01:07.738088209Z,0.960211314
2023-02-22T03:01:08.745392245Z,0.960600535
2023-02-22T03:01:09.7607376Z,0.96082808
2023-02-22T03:01:10.775603863Z,0.961213639
2023-02-22T03:01:11.790276122Z,0.961437541
2023-02-22T03:01:12.805554194Z,0.954560541
2023-02-22T03:01:13.820282605Z,0.954983639
2023-02-22T03:01:14.835330231Z,0.955404242
2023-02-22T03:01:15.850485658Z,0.955503639
2023-02-22T03:01:16.865466883Z,0.955761838
2023-02-22T03:01:17.879948629Z,0.955859163
2023-02-22T03:01:18.900397854Z,0.9561153
2023-02-22T03:01:19.910022953Z,0.956210574
2023-02-22T03:01:20.924955114Z,0.956305308
2023-02-22T03:01:21.939916176Z,0.956240144
2023-02-22T03:01:22.960033697Z,0.956494124
2023-02-22T03:01:23.970434305Z,0.956905975
2023-02-22T03:01:26.009921612Z,0.957315391
2023-02-22T03:01:27.025289834Z,0.957722385
2023-02-22T03:01:28.040098747Z,0.958126969
2023-02-22T03:01:29.054993962Z,0.958529155
2023-02-22T03:01:30.070094479Z,0.958769595
2023-02-22T03:01:31.084602488Z,0.959008617
2023-02-22T03:01:32.103397463Z,0.959086867
2023-02-22T03:01:33.114771023Z,0.959483391
2023-02-22T03:01:34.130302823Z,0.959558836
2023-02-22T03:01:35.145236866Z,0.959793208
2023-02-22T03:01:36.161609028Z,0.960185557
